"","safra","codFaz","bloco","talhao","estagio","variedade","tipoProp","usina","ambProd","tchEst","tchReal","days"
"4554",21516,430051,1,2,"2","SP80-1842 ","PARC","COR","D",50,34.94,362
"4555",21516,430051,1,3,"4","SP80-1842 ","PARC","COR","D",50,13.44,369
"4556",21516,430051,1,3,"4","SP80-1842 ","PARC","COR","D",50,17.72,369
"4557",21516,430051,1,4,"4","SP80-1842 ","PARC","COR","D",60,62.19,367
"4558",21516,430051,1,4,"4","SP80-1842 ","PARC","COR","D",60,108.68,367
"4560",21516,430051,1,6,"2","SP80-1842 ","PARC","COR","D",60,41.9,362
"4561",21516,430051,1,7,"4","SP80-1842 ","PARC","COR","D",50,13.56,367
"4562",21516,430051,1,7,"4","SP80-1842 ","PARC","COR","D",50,13.39,367
"4563",21516,430051,1,8,"4","SP813250","PARC","COR","D",60,50.02,373
"4564",21516,430051,1,9,"4","SP813250","PARC","COR","C",70,58.37,373
"4565",21516,430051,1,10,"4","SP813250","PARC","COR","C",70,58.37,373
"4566",21516,430051,1,11,"4","SP813250","PARC","COR","C",70,88.53,377
"4567",21516,430051,1,12,"4","SP813250","PARC","COR","C",60,75.88,377
"4568",21516,430051,1,13,"4","SP813250","PARC","COR","C",60,75.88,377
"4569",21516,430051,1,14,"4","SP813250","PARC","COR","D",55,61.03,378
"4570",21516,430051,1,15,"4","SP813250","PARC","COR","D",65,72.09,378
"4571",21516,430051,1,16,"4","SP813250","PARC","COR","D",65,72.1,378
"4572",21516,430051,1,17,"4","SP813250","PARC","COR","C",65,15.36,379
"4573",21516,430051,1,18,"4","SP813250","PARC","COR","C",65,15.35,379
"4574",21516,430051,1,19,"4","SP813250","PARC","COR","C",65,15.36,379
"4575",21516,430051,1,20,"4","SP813250","PARC","COR","C",50,63.41,377
"4576",21516,430051,1,21,"4","SP813250","PARC","COR","C",55,69.71,377
"4577",21516,430051,1,22,"2","SP80-1842 ","PARC","COR","D",75,81.02,333
"4578",21516,430051,1,23,"2","RB867515","PARC","COR","D",80,86.43,364
"4579",21516,430051,1,24,"2","RB867515","PARC","COR","D",75,79.86,367
"4580",21516,430051,1,25,"2","SP80-1842 ","PARC","COR","D",65,70.24,364
"4581",21516,430051,1,26,"2","SP80-1842 ","PARC","COR","D",65,70.24,364
"4582",21516,430051,1,27,"2","SP80-1842 ","PARC","COR","D",70,74.33,369
"4583",21516,430051,1,27,"2","SP80-1842 ","PARC","COR","D",70,3.71,369
"4584",21516,430052,1,1,"3","SP80-1842 ","PARC","COR","B",110,113.24,389
"4585",21516,430052,1,2,"3","SP80-1842 ","PARC","COR","B",110,113.25,389
"4586",21516,430052,1,3,"3","SP80-1842 ","PARC","COR","C",110,113.25,389
"4587",21516,430052,1,4,"3","SP80-1842 ","PARC","COR","B",110,113.22,389
"4588",21516,430052,1,5,"3","SP80-1842 ","PARC","COR","C",110,113.23,389
"4589",21516,430052,1,6,"3","SP80-1842 ","PARC","COR","C",100,103,389
"4590",21516,430052,1,7,"3","SP80-1842 ","PARC","COR","C",110,114.51,384
"4591",21516,430052,1,8,"3","SP80-1842 ","PARC","COR","C",100,104.07,384
"4592",21516,430052,1,9,"3","SP80-1842 ","PARC","COR","C",110,114.5,384
"4593",21516,430052,1,10,"3","SP80-1842 ","PARC","COR","C",110,114.48,384
"4594",21516,430052,1,11,"3","SP80-1842 ","PARC","COR","C",110,114.51,384
"4595",21516,430053,1,1,"4","RB867515","PARC","COR","D",90,99.15,375
"4596",21516,430053,1,2,"4","RB867515","PARC","COR","D",90,99.18,375
"4597",21516,430053,1,3,"4","RB867515","PARC","COR","D",90,98.95,375
"4598",21516,430053,1,4,"4","RB867515","PARC","COR","D",90,99.18,375
"4599",21516,430053,1,5,"4","RB867515","PARC","COR","D",90,99.22,375
"4600",21516,430054,1,1,"4","SP80-1842 ","PARC","COR","C",75,71.33,373
"4601",21516,430054,1,2,"4","SP80-1842 ","PARC","COR","F",75,71.32,373
"4602",21516,430056,1,1,"4","RB867515","FORN","COR","F",86.17,86.17,391
"4603",21516,430056,1,2,"4","RB867515","FORN","COR","F",86.16,86.16,391
"4604",21516,430057,1,1,"12m","RB867515","PARC","COR","B",73.26,73.26,565
"4605",21516,430057,1,2,"4","RB835054","PARC","COR","B",85.54,85.54,376
"4606",21516,430057,1,3,"4","RB835054","PARC","COR","B",85.55,85.55,376
"4607",21516,430057,1,4,"4","RB835054","PARC","COR","B",85.56,85.56,376
"4608",21516,430057,1,5,"4","RB835054","PARC","COR","B",58.54,58.54,376
"4614",21516,430059,1,1,"4","RB867515","PARC","COR","B",70,63.91,372
"4615",21516,430060,1,1,"4","SP813250","FORN","COR","G",57.63,57.63,380
"4616",21516,430060,1,2,"4","SP813250","FORN","COR","G",57.63,57.63,380
"4617",21516,430061,1,1,"4","SP80-1842 ","FORN","COR","C",56.65,56.65,374
"4618",21516,430061,1,2,"4","SP80-1842 ","FORN","COR","G",56.64,56.64,374
"4619",21516,430062,1,1,"4","RB867515","PARC","COR","B",101.94,101.94,410
"4620",21516,430062,1,2,"4","RB867515","PARC","COR","B",101.94,101.94,410
"4621",21516,430062,1,3,"4","RB867515","PARC","COR","B",105.33,105.33,411
"4622",21516,430062,1,4,"3","RB867515","PARC","COR","G",105.32,105.32,410
"4623",21516,430062,1,5,"3","RB867515","PARC","COR","G",105.33,105.33,410
"4624",21516,430062,1,6,"3","RB867515","PARC","COR","G",105.32,105.32,410
"4625",21516,430062,1,7,"4","RB867515","PARC","COR","B",105.36,105.36,410
"4626",21516,430062,1,8,"3","RB867515","PARC","COR","B",74.3,74.3,410
"4627",21516,430062,1,9,"3","RB867515","PARC","COR","G",74.3,74.3,410
"4630",21516,430064,1,2,"4","RB867515","PARC","COR","B",74,71.07,376
"4632",21516,430065,1,2,"4","RB867515","PARC","COR","F",80,68.8,348
"4633",21516,430065,1,2,"4","RB867515","PARC","COR","F",80,8.75,348
"4634",21516,430065,1,3,"4","RB867515","PARC","COR","F",80,83.21,348
"4635",21516,430065,1,3,"4","RB867515","PARC","COR","F",80,5.06,348
"4636",21516,430065,1,4,"2","RB867515","PARC","COR","E",80,88.8,347
"4637",21516,430065,1,4,"2","RB867515","PARC","COR","E",80,5.08,347
"4638",21516,430065,1,5,"2","RB867515","PARC","COR","E",80,88.8,347
"4639",21516,430065,1,5,"2","RB867515","PARC","COR","E",80,6.53,347
"4640",21516,430066,1,1,"3","SP813250","PARC","COR","F",94.24,94.24,339
"4641",21516,430066,1,2,"3","SP813250","PARC","COR","B",94.22,94.22,339
"4642",21516,430066,1,3,"3","SP813250","PARC","COR","F",94.23,94.23,339
"4643",21516,430066,1,4,"3","SP813250","PARC","COR","B",94.25,94.25,339
"4644",21516,430066,1,5,"3","SP813250","PARC","COR","C",94.22,94.22,339
"4645",21516,430066,1,6,"3","SP813250","PARC","COR","C",3.15,3.15,397
"4646",21516,430066,1,7,"3","SP813250","PARC","COR","C",94.27,94.27,339
"4647",21516,430066,1,8,"3","SP813250","PARC","COR","G",82.06,82.06,337
"4648",21516,430066,1,9,"3","SP80-1842 ","PARC","COR","G",82.09,82.09,337
"4649",21516,430066,1,10,"3","SP80-1842 ","PARC","COR","G",82.12,82.12,337
"4650",21516,430066,1,11,"3","SP80-1842 ","PARC","COR","G",77.56,77.56,337
"4651",21516,430066,1,12,"3","SP80-1842 ","PARC","COR","G",80.27,80.27,337
"4653",21617,430066,1,12,"4","SP80-1842 ","PARC","COR","G",80,128.94,306
"4654",21516,430066,1,13,"3","SP813250","PARC","COR","G",82.06,82.06,342
"4655",21516,430066,1,14,"3","SP80-1842 ","PARC","COR","G",82.06,82.06,342
"4656",21516,430066,1,15,"3","SP80-1842 ","PARC","COR","G",82.11,82.11,337
"4657",21516,430066,1,16,"3","SP80-1842 ","PARC","COR","G",82.06,82.06,337
"4658",21516,430066,1,17,"3","SP80-1842 ","PARC","COR","G",82.12,82.12,337
"4659",21516,430066,1,18,"3","SP80-1842 ","PARC","COR","G",82.16,82.16,337
"4660",21516,430066,1,19,"3","SP80-1842 ","PARC","COR","G",82.09,82.09,342
"4661",21516,430066,1,20,"3","SP80-1842 ","PARC","COR","G",82.08,82.08,342
"4662",21516,430066,1,21,"3","SP80-1842 ","PARC","COR","G",82.08,82.08,342
"4663",21516,430066,1,22,"3","SP80-1842 ","PARC","COR","G",82.08,82.08,342
"4664",21516,430066,1,23,"3","SP80-1842 ","PARC","COR","G",82.09,82.09,342
"4665",21516,430066,1,24,"3","SP80-1842 ","PARC","COR","G",54.71,54.71,342
"4666",21516,430066,1,25,"3","SP80-1842 ","PARC","COR","G",54.84,54.84,342
"4667",21516,430066,1,26,"2","RB855453 ","PARC","COR","G",52.1,52.1,340
"4668",21516,430066,1,27,"2","RB855453 ","PARC","COR","G",52.08,52.08,340
"4669",21516,430066,1,28,"2","RB855453 ","PARC","COR","G",52.11,52.11,340
"4670",21516,430067,1,1,"4","RB867515","PARC","COR","G",85,84.8,385
"4671",21516,430067,1,1,"4","RB867515","PARC","COR","G",85,84.8,385
"4672",21516,430067,1,2,"4","RB867515","PARC","COR","G",85,84.76,385
"4673",21516,430067,1,3,"4","RB867515","PARC","COR","G",85,84.77,357
"4674",21516,430067,1,4,"4","RB867515","PARC","COR","G",85,84.78,357
"4675",21516,430067,1,4,"4","RB867515","PARC","COR","G",85,84.78,357
"4676",21516,430067,1,5,"4","RB867515","PARC","COR","G",90,89.77,357
"4677",21516,430067,1,6,"4","RB867515","PARC","COR","G",85,84.77,357
"4678",21516,430067,1,6,"4","RB867515","PARC","COR","G",85,84.77,357
"4679",21516,430067,1,7,"4","RB867515","PARC","COR","G",85.9,85.65,357
"4680",21516,430067,1,8,"4","RB867515","PARC","COR","G",90,89.94,357
"4682",21516,430068,1,7,"4","RB867515","PARC","COR","G",101.68,101.68,343
"4685",21516,430069,1,1,"3","SP80-1842 ","PARC","COR","G",71.31,71.31,329
"4686",21516,430069,1,2,"3","SP80-1842 ","PARC","COR","G",71.3,71.3,329
"4687",21516,430069,1,3,"3","SP80-1842 ","PARC","COR","G",71.35,71.35,329
"4688",21516,430069,1,4,"3","SP80-1842 ","PARC","COR","G",71.3,71.3,329
"4689",21516,430069,1,5,"3","SP80-1842 ","PARC","COR","G",31.65,31.65,329
"4690",21516,430069,1,6,"3","SP80-1842 ","PARC","COR","G",29.36,29.36,329
"4691",21516,430069,1,7,"3","SP80-1842 ","PARC","COR","G",29.37,29.37,329
"4692",21516,430069,1,8,"3","SP80-1842 ","PARC","COR","G",65,111.05,378
"4693",21516,430069,1,8,"3","SP80-1842 ","PARC","COR","G",65,13.22,378
"4694",21516,430069,1,9,"3","SP80-1842 ","PARC","COR","G",50,96.71,380
"4695",21516,430069,1,9,"3","SP80-1842 ","PARC","COR","G",50,4.5,380
"4696",21516,430069,1,10,"3","SP80-1842 ","PARC","COR","G",50,98.19,380
"4697",21516,430069,1,10,"3","SP80-1842 ","PARC","COR","G",50,3.77,380
"4698",21516,430069,1,11,"3","SP80-1842 ","PARC","COR","G",45,87.74,380
"4699",21516,430069,1,11,"3","SP80-1842 ","PARC","COR","G",45,3.74,380
"4700",21516,430069,1,12,"3","SP80-1842 ","PARC","COR","G",45,4.38,380
"4701",21516,430069,1,12,"3","SP80-1842 ","PARC","COR","G",45,45.24,380
"4702",21516,430069,1,13,"3","SP80-1842 ","PARC","COR","G",45,90.62,380
"4703",21516,430069,1,13,"3","SP80-1842 ","PARC","COR","G",45,2.28,380
"4704",21516,430069,1,14,"3","SP80-1842 ","PARC","COR","G",50,93.09,380
"4705",21516,430069,1,14,"3","SP80-1842 ","PARC","COR","G",50,6.42,380
"4706",21516,430070,1,1,"4","SP80-1842 ","PARC","COR","G",30,18.06,321
"4707",21516,430071,1,1,"3","RB867515","PARC","COR","G",64.45,64.45,359
"4708",21516,430071,1,2,"3","RB867515","PARC","COR","G",64.48,64.48,359
"4709",21516,430071,1,3,"3","RB867515","PARC","COR","G",68.52,68.52,359
"4710",21516,430071,1,4,"3","RB867515","PARC","COR","G",60.77,60.77,359
"4711",21516,430072,1,1,"2","RB867515","PARC","COR","G",91.04,91.04,339
"4712",21516,430072,1,2,"2","RB867515","PARC","COR","G",91.03,91.03,339
"4713",21516,430073,1,1,"3","RB867515","PARC","COR","G",95,96.04,389
"4714",21516,430073,1,2,"3","RB867515","PARC","COR","G",95,96.03,389
"4715",21516,430073,1,3,"2","RB867515","PARC","COR","G",70,58.08,294
"4716",21516,430073,1,3,"2","RB867515","PARC","COR","G",70,58.08,294
"4717",21516,430073,1,4,"2","RB867515","PARC","COR","G",70,58.08,294
"4718",21516,430073,1,4,"2","RB867515","PARC","COR","G",70,58.08,294
"4719",21516,430073,1,5,"2","RB867515","PARC","COR","G",54.04,44.39,244
"4720",21516,430073,1,6,"2","RB867515","PARC","COR","G",70,78.9,371
"4727",21516,430074,1,7,"3","RB867515","PARC","COR","G",100.87,100.87,399
"4728",21516,430074,1,8,"3","RB867515","PARC","COR","G",100.85,100.85,399
"4729",21516,430074,1,9,"3","RB867515","PARC","COR","G",100.84,100.84,399
"4730",21516,430074,1,10,"3","RB867515","PARC","COR","G",63.03,63.03,398
"4731",21516,430074,1,11,"3","RB867515","PARC","COR","G",33.92,63.06,398
"4732",21516,430074,1,12,"3","RB867515","PARC","COR","G",50,49.55,547
"4733",21516,430074,1,13,"3","RB867515","PARC","COR","G",79.04,79.04,385
"4734",21516,430074,1,14,"3","RB867515","PARC","COR","G",79.05,79.05,385
"4735",21516,430074,1,15,"3","RB867515","PARC","COR","G",79.07,79.07,385
"4736",21516,430074,1,16,"3","RB867515","PARC","COR","G",71.12,71.12,385
"4737",21516,430074,1,17,"3","RB867515","PARC","COR","G",71.13,71.13,385
"4738",21516,430074,1,18,"3","RB867515","PARC","COR","G",63.28,63.28,385
"4739",21516,430074,1,19,"18m","RB867515","PARC","COR","G",68.25,68.25,450
"4740",21516,430074,1,20,"18m","RB867515","PARC","COR","G",68.26,68.26,450
"4741",21516,430074,1,21,"18m","RB867515","PARC","COR","G",68.27,68.27,450
"4742",21516,430074,1,22,"18m","RB867515","PARC","COR","G",68.27,68.27,450
"4743",21516,430074,1,23,"18m","RB867515","PARC","COR","G",68.28,68.28,450
"4744",21516,430074,1,24,"18m","RB867515","PARC","COR","G",89.36,89.36,481
"4745",21516,430074,1,25,"18m","RB867515","PARC","COR","G",78.18,78.18,489
"4746",21516,430074,1,26,"18m","RB867515","PARC","COR","G",78.19,78.19,481
"4747",21516,430074,1,27,"18m","RB867515","PARC","COR","G",78.19,78.19,484
"4748",21516,430074,1,28,"18m","RB867515","PARC","COR","G",78.21,78.21,481
"4749",21516,430074,1,29,"18m","RB867515","PARC","COR","G",78.17,78.17,486
"4750",21516,430074,1,30,"18m","RB867515","PARC","COR","G",78.24,78.24,489
"4751",21516,430074,1,31,"18m","RB867515","PARC","COR","G",65.21,65.21,482
"4752",21516,430074,1,32,"18m","RB867515","PARC","COR","G",65.17,65.17,481
"4753",21516,430074,1,35,"18m","RB867515","PARC","COR","G",70,44.77,570
"4754",21516,430075,1,1,"3","SP80-1842 ","PARC","COR","G",8.4,8.4,362
"4755",21516,430075,1,2,"3","SP80-1842 ","PARC","COR","G",80.13,80.13,362
"4756",21516,430075,1,3,"3","SP80-1842 ","PARC","COR","G",80.11,80.11,362
"4757",21516,430075,1,4,"3","SP80-1842 ","PARC","COR","G",80.13,80.13,362
"4758",21516,430075,1,5,"3","SP80-1842 ","PARC","COR","C",80.1,80.1,362
"4759",21516,430075,1,6,"3","SP80-1842 ","PARC","COR","C",80.16,80.16,362
"4760",21516,430075,1,7,"3","SP80-1842 ","PARC","COR","G",78.57,78.57,360
"4761",21516,430075,1,8,"3","SP80-1842 ","PARC","COR","F",78.55,78.55,371
"4762",21516,430075,1,9,"3","SP80-1842 ","PARC","COR","F",78.58,78.58,360
"4763",21516,430076,1,1,"3","SP80-1842 ","PARC","COR","G",45,43.16,394
"4764",21516,430076,1,2,"3","SP80-1842 ","PARC","COR","C",45,43.18,394
"4765",21516,430076,1,3,"3","SP80-1842 ","PARC","COR","G",60,57.53,394
"4766",21516,430076,1,4,"3","SP80-1842 ","PARC","COR","E",60,57.54,394
"4767",21516,430077,1,2,"18m","RB867515","PARC","COR","E",61.71,61.71,524
"4768",21516,430077,1,3,"18m","RB867515","PARC","COR","E",54.03,54.03,524
"4769",21516,430077,1,4,"18m","RB867515","PARC","COR","E",116.83,116.83,524
"4770",21516,430077,1,5,"18m","RB867515","PARC","COR","E",133.48,133.48,524
"4771",21516,430077,1,6,"18m","RB867515","PARC","COR","E",116.84,116.84,524
"4775",21516,430079,1,1,"2","SP813250","PARC","COR","F",25.78,25.78,388
"4776",21516,430079,1,2,"2","SP813250","PARC","COR","C",25.77,25.77,388
"4777",21516,430080,1,1,"3","RB867515","PARC","COR","G",47,46.5,565
"4778",21516,430080,1,2,"3","RB867515","PARC","COR","G",47,47.81,565
"4779",21516,430080,1,3,"3","RB867515","PARC","COR","G",47,45.31,565
"4780",21516,430080,1,4,"3","RB867515","PARC","COR","G",47,45.5,565
"4781",21516,430080,1,8,"3","RB867515","PARC","COR","G",45.65,49.04,539
"4782",21516,430080,1,9,"3","RB867515","PARC","COR","G",45,48.27,539
"4783",21516,430080,1,10,"4","RB867515","PARC","COR","G",41,42.88,539
"4784",21516,430080,1,14,"3","RB867515","PARC","COR","G",40,3.97,554
"4790",21516,430080,1,29,"3","RB867515","PARC","COR","G",50,38.65,410
"4791",21516,430080,1,30,"2","RB867515","PARC","COR","G",50,38.63,410
"4792",21516,430080,1,31,"2","RB867515","PARC","COR","G",70,80.54,403
"4793",21516,430080,1,32,"2","RB867515","PARC","COR","G",70,34.82,403
"4794",21516,430080,1,33,"2","RB867515","PARC","COR","G",60,54.01,403
"4795",21516,430080,1,34,"3","RB867515","PARC","COR","G",60,46.36,410
"4796",21516,430080,1,35,"3","RB867515","PARC","COR","G",60,46.37,410
"4797",21516,430080,1,36,"3","RB867515","PARC","COR","G",60,46.37,410
"4798",21516,430080,1,37,"2","RB867515","PARC","COR","G",65,49.45,403
"4799",21516,430080,1,38,"2","RB867515","PARC","COR","G",65,69.13,410
"4800",21516,430080,1,38,"2","RB867515","PARC","COR","G",65,38.87,410
"4801",21516,430080,1,39,"2","RB867515","PARC","COR","G",65,9.12,366
"4802",21516,430080,1,39,"2","RB867515","PARC","COR","G",65,13.65,366
"4803",21516,430080,1,41,"2","RB867515","PARC","COR","G",65,29.78,366
"4804",21516,430080,1,42,"2","RB867515","PARC","COR","G",65,29.77,366
"4805",21516,430080,1,43,"2","RB867515","PARC","COR","G",60,64.83,366
"4806",21516,430080,1,43,"2","RB867515","PARC","COR","G",60,13.26,366
"4807",21516,430080,1,44,"2","RB867515","PARC","COR","G",60,64.86,366
"4808",21516,430080,1,44,"2","RB867515","PARC","COR","G",60,17.67,366
"4811",21516,430080,1,58,"2","RB867515","PARC","COR","E",60,60.77,475
"4812",21516,430080,1,59,"2","RB867515","PARC","COR","E",60,60.82,476
"4813",21516,430080,1,60,"2","SP83-2847","PARC","COR","E",50,50.7,361
"4814",21516,430080,1,61,"2","RB867515","PARC","COR","E",70,70.94,476
"4815",21516,430080,1,62,"2","SP83-2847","PARC","COR","E",50,50.7,331
"4816",21516,430080,1,63,"2","RB867515","PARC","COR","E",90,92.7,474
"4817",21516,430080,1,65,"2","RB867515","PARC","COR","E",90,92.71,474
"4823",21516,430080,1,75,"2","RB867515","PARC","COR","E",80,73.77,356
"4826",21516,430080,1,78,"2","RB867515","PARC","COR","E",100,92.24,356
"4828",21516,430080,1,79,"2","RB867515","PARC","COR","E",50,51.66,401
"4829",21516,430080,1,83,"15M","RB867515","PARC","COR","E",60,55.37,416
"4830",21516,430081,1,1,"3","RB835054","PARC","COR","G",66.22,63.85,517
"4831",21516,430081,1,2,"3","RB835054","PARC","COR","G",66.22,63.86,517
"4832",21516,430081,1,3,"3","RB835054","PARC","COR","G",66.22,63.8,517
"4833",21516,430081,1,4,"3","RB835054","PARC","COR","G",66.22,63.86,517
"4834",21516,430081,1,5,"3","RB835054","PARC","COR","G",66.22,63.85,517
"4835",21516,430081,1,6,"3","RB835054","PARC","COR","G",66.22,63.84,517
"4836",21516,430081,1,7,"3","RB835054","PARC","COR","G",66.22,63.82,517
"4837",21516,430081,1,8,"3","RB835054","PARC","COR","G",66.22,63.89,517
"4838",21516,430081,1,9,"3","RB835054","PARC","COR","G",66.22,72.95,512
"4839",21516,430081,1,10,"3","RB835054","PARC","COR","G",66.22,72.97,509
"4840",21516,430081,1,11,"3","RB835054","PARC","COR","G",66.22,72.97,509
"4841",21516,430081,1,12,"3","RB835054","PARC","COR","G",66.22,72.98,509
"4842",21516,430081,1,13,"3","RB835054","PARC","COR","G",66.22,72.97,509
"4843",21516,430081,1,14,"3","RB835054","PARC","COR","G",66.22,72.97,509
"4855",21516,430082,1,11,"3","RB867515","PARC","COR","G",60,43.54,422
"4856",21516,430082,1,12,"3","RB867515","PARC","COR","G",60,43.53,422
"4857",21516,430082,1,13,"3","RB867515","PARC","COR","G",60,43.53,422
"4858",21516,430082,1,14,"3","RB867515","PARC","COR","G",60,43.54,419
"4859",21516,430082,1,15,"3","RB867515","PARC","COR","G",60,43.54,422
"4860",21516,430082,1,16,"3","RB867515","PARC","COR","G",60,43.54,422
"4861",21516,430082,1,17,"3","RB867515","PARC","COR","G",60,43.55,422
"4892",21516,430083,1,1,"3","RB855453 ","PARC","COR","B",10.23,12.22,350
"4893",21516,430083,1,2,"3","RB855453 ","PARC","COR","B",11.93,14.25,353
"4894",21516,430083,1,3,"3","RB855453 ","PARC","COR","B",11.93,14.25,353
"4895",21516,430083,1,4,"3","RB855453 ","PARC","COR","B",11.93,14.25,350
"4896",21516,430083,1,5,"3","RB855453 ","PARC","COR","B",79.5,79.5,352
"4897",21516,430083,1,6,"3","RB855453 ","PARC","COR","B",79.52,79.52,352
"4898",21516,430083,1,7,"3","RB855453 ","PARC","COR","E",99.36,99.36,352
"4899",21516,430083,1,8,"3","RB855453 ","PARC","COR","E",99.36,99.36,352
"4900",21516,430083,1,9,"3","RB855453 ","PARC","COR","E",99.35,99.35,352
"4901",21516,430083,1,10,"3","RB855453 ","PARC","COR","G",99.41,99.41,352
"4902",21516,430083,1,11,"3","RB855453 ","PARC","COR","C",70,130.04,351
"4903",21516,430083,1,12,"3","RB855453 ","PARC","COR","C",60,57.77,351
"4904",21516,430083,1,13,"3","RB855453 ","PARC","COR","C",60,52.59,354
"4905",21516,430085,1,1,"2","RB867515","PARC","COR","G",70,74.24,487
"4906",21516,430085,1,2,"2","RB867515","PARC","COR","F",70,74.26,487
"4907",21516,430085,1,3,"2","RB867515","PARC","COR","F",70,74.25,487
"4908",21516,430085,1,4,"2","RB867515","PARC","COR","F",70,74.21,487
"4909",21516,430085,1,5,"2","RB867515","PARC","COR","F",70,74.27,487
"4910",21516,430085,1,6,"2","RB867515","PARC","COR","G",70,74.26,487
"4911",21516,430085,1,7,"2","RB867515","PARC","COR","G",70,74.31,487
"4912",21516,430085,1,8,"2","RB867515","PARC","COR","G",60,72.76,479
"4913",21516,430085,1,9,"2","RB867515","PARC","COR","G",60,72.73,474
"4914",21516,430085,1,10,"2","RB867515","PARC","COR","G",65,71.23,473
"4915",21516,430085,1,11,"2","RB867515","PARC","COR","G",70,76.7,473
"4916",21516,430085,1,12,"2","RB867515","PARC","COR","G",75,82.18,473
"4917",21516,430085,1,13,"2","RB867515","PARC","COR","G",75,82.2,473
"4918",21516,430085,1,14,"2","RB867515","PARC","COR","G",70,87.72,471
"4919",21516,430085,1,15,"2","RB867515","PARC","COR","G",70,87.69,471
"4920",21516,430085,1,16,"2","RB867515","PARC","COR","G",70,87.7,471
"4921",21516,430085,1,17,"2","RB867515","PARC","COR","G",70,87.73,471
"4922",21516,430086,1,1,"3","RB835054","PARC","COR","B",81.24,81.24,312
"4923",21516,430086,1,2,"3","RB835054","PARC","COR","B",81.26,81.26,312
"4924",21516,430086,1,3,"3","RB835054","PARC","COR","B",81.25,81.25,312
"4925",21516,430086,1,4,"3","RB835054","PARC","COR","C",130.07,130.07,312
"4926",21516,430086,1,5,"3","RB835054","PARC","COR","B",130.06,130.06,312
"4927",21516,430086,1,6,"3","RB835054","PARC","COR","B",130.04,130.04,312
"4928",21516,430086,1,7,"3","RB835054","PARC","COR","B",130.04,130.04,312
"4929",21516,430086,1,8,"3","RB835054","PARC","COR","G",130.11,130.11,312
"4930",21516,430086,1,9,"3","RB867515","PARC","COR","E",189.75,189.75,363
"4936",21516,430090,1,6,"2","SP813250","PARC","COR","F",54,54,372
"4937",21516,430090,1,8,"2","SP813250","PARC","COR","G",54.02,54.02,372
"4938",21516,430090,1,9,"2","SP813250","PARC","COR","G",54.06,54.06,372
"4939",21516,430090,1,10,"2","SP813250","PARC","COR","G",54.03,54.03,372
"4943",21516,430091,1,3,"2","RB92579","PARC","COR","G",85,86.41,324
"4944",21516,430091,1,4,"2","RB92579","PARC","COR","G",85,86.44,324
"4946",21516,430091,1,6,"3","SP813250","PARC","COR","G",85,57.6,354
"4947",21516,430091,1,7,"3","SP813250","PARC","COR","G",85,57.6,354
"4948",21516,430091,1,8,"3","SP813250","PARC","COR","G",65,57.62,354
"4949",21516,430091,1,9,"3","SP813250","PARC","COR","G",60.96,57.67,354
"4971",21516,430091,1,31,"3","SP813250","PARC","COR","F",70,51.5,420
"4972",21516,430091,1,32,"3","SP813250","PARC","COR","F",70,51.48,420
"4973",21516,430091,1,33,"3","SP813250","PARC","COR","F",70,51.49,420
"4974",21516,430092,1,1,"3","SP813250","PARC","COR","B",100,76.9,384
"4975",21516,430092,1,2,"3","SP813250","PARC","COR","B",100,84.65,388
"4976",21516,430092,1,3,"3","SP813250","PARC","COR","B",100,119.01,389
"4977",21516,430092,1,4,"3","SP813250","PARC","COR","B",100,76.9,384
"4978",21516,430092,1,5,"3","SP813250","PARC","COR","B",100,107.59,379
"4979",21516,430092,1,6,"3","SP813250","PARC","COR","B",100,107.59,379
"4980",21516,430092,1,7,"3","SP813250","PARC","COR","B",100,96.76,379
"4981",21516,430092,1,8,"3","SP813250","PARC","COR","B",100,97.67,388
"4982",21516,430092,1,9,"3","SP813250","PARC","COR","B",100,96.82,379
"4983",21516,430092,1,10,"3","SP813250","PARC","COR","B",100,96.84,379
"4984",21516,430092,1,11,"3","SP813250","PARC","COR","B",100,96.91,379
"4985",21516,430092,1,12,"3","SP813250","PARC","COR","B",100,97.53,378
"4986",21516,430092,1,13,"3","SP813250","PARC","COR","B",100,97.52,378
"4987",21516,430092,1,14,"3","SP813250","PARC","COR","B",90,97.52,378
"4988",21516,430092,1,15,"3","SP813250","PARC","COR","B",100,97.53,378
"4989",21516,430092,1,16,"3","SP813250","PARC","COR","B",100,97.54,378
"4990",21516,430092,1,17,"3","SP813250","PARC","COR","B",90,97.59,378
"4991",21516,430092,1,18,"3","SP813250","PARC","COR","B",90,129.04,389
"4992",21516,430093,1,2,"3","RB867515","PARC","COR","G",70,75.5,275
"5003",21516,430094,1,6,"2","RB867515","PARC","COR","G",84.4,84.4,390
"5004",21516,430094,1,7,"2","RB867515","PARC","COR","G",84.41,84.41,390
"5005",21516,430094,1,8,"2","RB867515","PARC","COR","G",84.4,84.4,380
"5006",21516,430094,1,9,"2","RB867515","PARC","COR","G",84.4,84.4,380
"5007",21516,430094,1,10,"2","RB867515","PARC","COR","G",89.69,89.69,380
"5008",21516,430094,1,11,"2","RB867515","PARC","COR","G",89.63,89.63,380
"5009",21516,430094,1,12,"2","RB867515","PARC","COR","G",84.39,84.39,380
"5010",21516,430094,1,13,"18m","RB867515","PARC","COR","G",68.59,68.59,433
"5011",21516,430094,1,14,"15M","RB867515","PARC","COR","G",72.42,72.42,424
