"lstd_iii","lstn_iii","lstd_ii","lstn_ii","lstd_i","lstn_i","ppt_i","ppt_ii","ppt_iii","estagio","variedade","solo","espac","tch"
298.067737430168,291.21041089566,306.025237430168,294.02041089566,303.127737430168,289.641168471418,285.6,909.1,286.9,4,"RB855453","LP","1,5",102.56
298.549721252856,291.206509412305,306.333921252856,294.125758677686,301.131993980129,289.275979109275,222.5,973,286.9,3,"RB855453","LP","1,5",102.56
298.549721252856,291.206509412305,306.333921252856,294.125758677686,301.131993980129,289.275979109275,256.4,939.1,286.9,3,"RB855453","LP","1,5",103.02
300.932197352908,293.964241866755,306.295956971767,292.776486387014,298.390479850896,290.726069720347,361.1,662.8,473.2,5,"others","LP","1,4",69.76
301.467293860854,293.9364576982,306.544656751229,292.669855776423,300.054945376006,290.608605776423,364.4,659.5,473.2,5,"others","LP","1,4",69.73
300.54174863388,294.019894525364,306.015915300546,293.049212707182,298.531142573274,290.841712707182,361.1,662.8,473.2,5,"others","O","1,4",69.7
297.296697384807,290.753321581466,305.767355692017,293.245009893154,298.709424657534,291.066048854193,352.6,978.3,283.2,3,"SP801842","LP","1,5",84.06
297.342484301526,290.698799001091,306.002254416469,293.325054412347,298.414036828117,290.857586879879,355.8,979.1,283.2,3,"SP801842","LP","1,5",84.14
297.480034298464,290.771976447298,305.547812195586,293.297154357934,298.975488843919,290.743794629117,355.8,979.1,283.2,4,"SP801842","LP","1,5",83.78
297.463660082886,290.740787328502,305.689347423557,293.274172149123,298.747296446522,290.691090358805,355.8,979.1,283.2,4,"SP801842","LP","1,5",84.02
297.363804518268,290.715865336187,305.975654048048,293.242326375148,298.500168154631,290.825865336187,352.6,978.3,283.2,3,"SP801842","LP","1,5",84.1
297.430911651729,290.678409090909,306.18395240408,293.239642857143,298.290911651729,290.585681818182,355.8,979.1,283.2,3,"SP801842","LP","1,5",84.02
297.545580135257,290.649343434343,306.385203959708,293.336031746032,297.820858207002,290.724797979798,355.8,979.1,283.2,4,"SP801842","LP","1,5",83.94
297.430911651729,290.678409090909,306.18395240408,293.239642857143,298.290911651729,290.585681818182,352.6,978.3,283.2,4,"SP801842","LP","1,5",84.07
297.4434054157,290.67177281821,305.710316354705,293.271115411885,298.744769052063,290.619045545483,352.6,978.3,283.2,4,"SP801842","LP","1,5",84.13
299.045156016636,291.983371624405,305.335180171225,293.503534364562,298.764297430777,289.696452432486,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.17
298.773364001074,291.981884538646,305.498555154391,293.407509538646,299.190447334407,289.776179638915,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.17
298.492313304925,291.899547244681,305.573850320581,293.275380578014,299.300949668562,289.684850274984,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.18
298.268914539849,291.850302314587,305.276160230277,293.278843981254,298.972020600455,289.676135647921,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.16
298.045515774773,291.801057384494,304.740058084174,292.905057384494,298.644000623258,290.307421020858,355.8,935.6,278.8,3,"RB855156","LP","1,5",36.16
298.045515774773,291.801057384494,304.740058084174,292.905057384494,298.644000623258,290.307421020858,355.8,935.6,278.8,3,"RB855156","LP","1,5",36.12
297.998521001527,291.938360655738,305.060187668193,293.377110655738,298.481711439498,289.696087928465,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.17
297.698426183844,292.000601092896,304.498226183844,293.338101092896,297.843426183844,289.724237456533,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.17
298.045515774773,291.801057384494,304.959973109884,293.282307384494,298.693849108106,289.769390717827,354.2,933.2,278.8,3,"RB855156","LP","1,5",36.19
297.852317535513,291.762362708,304.610928646624,293.224771320431,298.516256929453,289.617211192848,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.18
298.104201680672,291.797677595628,304.789201680672,293.261010928962,299.077535014006,289.603738201689,354.2,933.2,278.8,3,"RB855156","LP","1,5",36.16
297.882268438102,291.780546786795,304.798101771435,293.260982792719,298.582041165374,289.592364968613,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.18
298.104201680672,291.797677595628,304.789201680672,293.261010928962,298.934201680672,289.603738201689,348.6,933.2,278.8,3,"RB855156","LP","1,5",36.24
301.35951002886,293.975855924379,307.375153968254,293.052772920426,301.026782756133,290.160401378924,364.9,658.3,473.2,4,"RB855156","LP","1,5",50.75
303.072237301587,295.077574840984,305.637862301587,293.46307183347,299.901328210678,288.800733385072,247.5,605.3,517.5,5,"RB855156","LP","1,5",59.35
301.191425246513,293.940579798989,307.486879791967,293.005191129687,301.537990903078,290.207888162973,364.9,658.3,473.2,4,"RB855156","LP","1,5",50.78
302.698091913179,295.05101145908,305.659796458634,293.440807071716,300.453849488937,288.697186418953,247.5,605.3,517.5,5,"RB855156","LP","1,5",59.35
301.037765688131,293.928071715138,307.474621748737,293.001945232925,301.637781570849,289.961621262896,364.9,658.3,473.2,4,"RB855156","LP","1,5",50.74
302.500947506313,295.074046618984,305.618163415404,293.429037624229,300.51867477904,288.633098013877,247.5,605.3,517.5,5,"RB855156","LP","1,5",59.36
301.036481818182,293.955027727797,307.481216666667,293.064751047955,301.727280519481,289.84230045507,364.9,658.3,473.2,4,"RB855156","LP","1,5",50.74
302.353754545455,295.137552980322,305.661425,293.431789091433,300.531027272727,288.623209545979,247.5,605.3,517.5,5,"RB855156","LP","1,5",59.33
300.576787012987,293.890547463586,307.437847619048,292.992207542638,302.819514285714,289.652365645404,364.9,658.3,473.2,4,"RB855156","LP","1,5",50.73
301.909514285714,295.133173726212,305.493264285714,293.393729281768,300.713150649351,288.436002009041,247.5,605.3,517.5,5,"RB855156","LP","1,5",59.32
300.716021347403,293.880287505898,307.574089529221,292.951117545423,302.370414551358,289.752955766514,355.8,658.3,473.2,4,"RB855156","LP","1,5",48.73
301.929657711039,295.084933970544,305.598464529221,293.395003414989,301.136021347403,288.464832960443,247.5,605.3,517.5,5,"RB855156","LP","1,5",59.33
300.855255681818,293.870027548209,307.710331439394,292.910027548209,302.266164772727,289.802027548209,364.9,658.3,473.2,4,"RB855156","LP","1,5",50.82
301.949801136364,295.036694214876,305.703664772727,293.396277548209,301.558892045455,288.493663911846,247.5,605.3,517.5,5,"RB855156","LP","1,5",59.34
300.296490232998,293.656855398389,307.488417505726,293.007215246874,301.730126596635,289.818491639215,364.9,765.8,409.9,4,"RB855156","LP","1,5",50.88
301.98467205118,294.912661916366,305.565228182076,293.665066577599,300.804217505726,288.505573945109,222.7,585.8,517.5,5,"RB855156","LP","1,5",59.32
300.261656102347,293.638023573886,307.207910647801,293.040561452673,302.045216340688,289.631914772814,364.9,765.8,409.9,4,"RB855156","LP","1,5",50.89
301.573928829619,294.865376249309,305.405159239896,293.502144786007,301.623474284165,288.32347811934,222.7,585.8,517.5,5,"RB855156","LP","1,5",59.41
300.087425939493,293.637658612747,307.113559272826,293.074350531939,301.878727813956,289.754627170648,364.9,765.8,409.9,4,"RB855156","LP","1,5",50.89
300.50045880739,293.735996986439,307.375695171026,293.173989410681,302.553095171026,289.893269713712,364.9,765.8,409.9,4,"RB855156","LP","1,5",50.89
300.201354670766,293.690321722045,307.157678781438,293.772821722045,302.88130921622,289.478958085682,348.6,763.4,409.9,4,"RB855156","LP","1,5",50.9
300.117493480594,293.660372216642,307.116861069526,293.665372216642,303.060948026048,289.37219039846,348.6,763.4,409.9,4,"RB855156","LP","1,5",50.89
299.9181999482,293.619287878788,306.940729592469,293.754742424242,302.672381766382,289.450196969697,348.6,763.4,409.9,4,"RB855156","LP","1,5",50.91
299.972745402745,293.605759641873,307.042631766382,293.26149086717,302.413654493655,289.709055597295,355.8,765.8,409.9,4,"RB855156","LP","1,5",50.86
300.027290857291,293.592231404959,307.253048433048,293.147409270571,302.667290857291,289.44532231405,355.8,765.8,409.9,4,"RB855156","LP","1,5",50.88
300.012239178645,293.612534435262,307.474057360464,293.198265660558,302.351557360464,289.542105142332,355.8,765.8,409.9,4,"RB855156","LP","1,5",51.03
299.126278409091,292.272837465565,307.17711756993,293.37458292011,302.220066287879,289.78738292011,355.8,938,276.4,4,"RB855156","LP","1,5",41.11
299.237167769359,292.194032125292,306.9691083288,293.343163155329,302.028076860268,289.956972470485,355.8,938,276.4,4,"RB855156","LP","1,5",41.02
299.172893556882,292.263496538675,306.323383067372,293.42034666399,301.573175208435,289.878412987563,355.8,938,276.4,4,"RB855156","LP","1,5",42.73
299.009795389795,292.300759294627,305.98066951567,293.505195658263,301.476977207977,290.1780320219,355.8,938,276.4,4,"RB855156","LP","1,5",42.8
298.775886897778,292.354646457651,306.295292492184,293.467773730379,302.241523261414,289.927373730379,355.8,938,276.4,4,"RB855156","LP","1,5",42.74
299.435039692702,292.566901054746,307.171476056338,293.907582872928,303.213221510883,289.771749539595,354.2,935.6,276.4,4,"RB855156","O","1,5",42.75
298.977846355503,292.303712804831,306.791226308883,293.979058259377,302.533482719139,289.622500683619,348.6,962.6,297.3,4,"RB855156","O","1,5",69.49
298.831802227353,292.302782704408,306.733550479102,293.940746340772,302.339165863717,289.592328158954,348.6,962.6,297.3,4,"RB855453","O","1,5",69.5
298.359028392811,292.139095945606,306.098049371832,293.912914127424,302.244664756447,289.437277763787,348.6,962.6,297.3,4,"RB855156","LP","1,5",69.45
299.579609608261,292.869069765065,306.392506577958,293.441225511791,301.176214948257,290.008562201637,355,868.1,345.6,4,"RB855156","LP","1,5",46.5
299.742874408828,292.752963433215,306.948631984586,293.77197858473,301.498631984586,289.098417978669,348.6,866.5,345.6,4,"RB855156","LP","1,5",46.51
299.601187269164,292.707347997141,307.388005450982,293.734885875929,301.741187269164,289.553711633505,348.6,866.5,345.6,4,"RB855453","LP","1,5",46.53
300.026606012829,292.719529083511,307.458367376465,293.861479841087,301.142742376465,289.393057422282,354.2,866.5,345.6,4,"RB855453","LP","1,5",45.8
299.709405347382,292.836687980931,306.417018983746,293.841305518716,300.973605014125,289.549415253659,348.6,866.5,345.6,4,"RB855453","LP","1,5",46.52
298.438318417701,292.122417400159,305.842463872246,293.958326491068,301.536500235883,289.836243157735,347.4,962.6,297.3,4,"RB855453","LP","1,5",69.49
298.749297684678,292.391657817732,307.075661321042,294.038627514701,302.103843139223,289.781960848035,347.4,962.6,297.3,4,"RB855453","LP","1,5",69.46
298.393669842905,292.29999240314,306.70101529745,293.913477251625,302.37021529745,289.594537857686,347.4,962.6,297.3,4,"RB855453","LP","1,5",69.43
298.445529097598,292.146527992991,305.927157280644,293.763886523816,302.054665461234,289.606527992991,347.4,962.6,297.3,4,"RB855453","LP","1,5",69.47
298.514709077338,292.073511811609,305.33721537112,293.64008189878,301.56489089552,289.645329993427,347.4,962.6,297.3,4,"RB855453","LP","1,5",69.45
298.571042606033,292.218423651557,306.355765877326,293.674251810585,302.159497151488,289.518423651557,347.4,962.6,297.3,4,"RB855453","LP","1,5",69.49
298.637796487025,292.187946402277,307.057335880964,293.807138321469,301.943069214298,289.347340341671,347.4,962.6,297.3,4,"RB855453","LP","1,5",69.63
297.722306019609,288.801336064334,305.879109996881,293.929752486622,301.557078746881,289.389063337061,348.6,1127,249.6,4,"RB855453","LP","1,5",79.55
299.019005681818,291.985564738292,307.054040646853,293.79138292011,302.644460227273,289.531019283747,348.6,962.6,297.3,4,"SP835073","LP","1,5",80.19
299.026525632932,291.865466831498,304.690889269296,294.943275222637,308.819252905659,293.581830467862,381,511.4,297.3,4,"SP835073","LP","1,5",80.5
299.026525632932,291.865466831498,307.151350807757,293.768365163754,302.363798360205,289.770012286044,348.6,962.6,297.3,4,"SP835073","LP","1,5",80.21
299.026525632932,291.865466831498,307.282089269296,293.881062915226,302.742889269296,289.716375922407,347.4,962.6,297.3,4,"SP835073","LP","1,5",80.18
298.903744637885,291.857874436403,307.158853728794,293.865574215935,301.840562819703,289.756510800039,347.4,962.6,297.3,4,"SP835073","LP","1,5",80.14
299.034045584046,291.745368924704,307.382845584046,293.870459833795,302.234045584046,290.072793167128,347.4,962.6,297.3,4,"SP835073","LP","1,5",79.56
299.034045584046,291.745368924704,307.382845584046,293.870459833795,302.470409220409,289.996278015613,347.4,962.6,297.3,4,"SP835073","LP","1,5",80.24
299.034045584046,291.745368924704,307.382845584046,293.870459833795,302.470409220409,289.996278015613,347.4,962.6,297.3,4,"SP835073","LP","1,5",80.24
299.125872223841,291.729585288798,307.613944951114,294.004639834253,301.873144951114,289.673221652435,347.4,962.6,297.3,4,"SP835073","LP","1,5",63.53
299.217698863636,291.713801652893,307.845044318182,294.138819834711,301.275880681818,289.350165289256,347.4,962.6,297.3,4,"SP835073","LP","1,5",63.62
298.999140577786,291.749218193209,307.523964820211,293.940420755821,301.726413305059,289.713460617452,347.4,962.6,297.3,4,"SP835073","LP","1,5",63.6
298.889861434861,291.766926463368,307.363425071225,293.841409616367,301.95167961668,289.89510828155,347.4,962.6,297.3,4,"SP835073","LP","1,5",63.62
299.217698863636,291.713801652893,307.873077651515,294.363119834711,301.852244318182,289.182892561983,266.2,918.8,297.3,3,"SP835073","LP","1,5",63.28
299.217698863636,291.713801652893,307.873077651515,294.363119834711,301.852244318182,289.182892561983,266.2,918.8,297.3,3,"SP835073","LP","1,5",63.57
299.217698863636,291.713801652893,307.873077651515,294.363119834711,301.852244318182,289.182892561983,266.2,918.8,297.3,3,"SP835073","LP","1,5",63.69
298.966225071225,292.133482732351,308.082058404558,293.929846368715,301.169558404558,289.894013035382,347.4,935.6,279.5,4,"RB855156","LP","1,5",49.82
298.954045584046,292.147572371762,308.598212250712,294.084884624727,301.079045584046,289.894087523277,347.4,935.6,279.5,4,"RB855156","LP","1,5",49.82
298.672635806635,292.484027865217,307.568696412696,294.562170157707,299.423696412696,290.135467259157,347.4,935.6,279.5,4,"RB855156","LP","1,5",49.82
298.766439065772,292.371876034066,307.911868358701,294.403074980047,300.20825724759,289.966421488611,347.4,935.6,279.5,4,"RB855156","LP","1,5",47.07
299.308102783843,292.195207101147,307.535957329297,294.062123292625,299.9838603596,289.632176798116,348.6,935.6,279.5,4,"RB855156","LP","1,5",80.06
299.374592712882,292.149401193629,307.631429076519,294.04149978034,300.208683621973,289.565764829992,348.6,935.6,279.5,4,"RB855156","LP","1,5",80.06
299.469145968615,291.406407139578,307.316645968615,294.393907139578,301.114145968615,289.119740472911,288,970.4,289.5,4,"RB855156","LP","1,5",62.14
299.395085751716,291.441875399073,307.053141307272,294.292986510184,301.498419085049,289.139653176851,288,970.4,289.5,4,"RB855156","LP","1,5",62.13
299.206417417735,291.547765893012,306.309750751069,294.249583650392,301.361910949742,289.379988115234,288,970.4,289.5,4,"RB855156","LP","1,5",62.15
299.737714285714,291.478861111111,306.760214285714,294.424694444444,300.475441558442,288.791436868687,222.5,970.4,289.5,4,"RB855156","LP","1,5",62.12
299.178289149645,291.636715102708,305.734955816312,294.270295260465,301.302717922379,289.486336314829,266.2,926.6,289.5,4,"RB855156","LP","1,5",62.15
298.634572649573,291.65162464986,305.642905982906,294.258436244063,301.755572649573,289.956776165011,266.2,926.6,289.5,4,"RB855156","LP","1,5",62.13
298.634572649573,291.65162464986,305.578772649573,294.072457983193,301.463572649573,290.042230710466,346.5,970.4,289.5,4,"RB855156","LP","1,5",62.04
298.831971472713,291.636351158038,305.451415917157,294.174726572749,301.407277610016,289.575492572179,266.2,926.6,289.5,4,"RB855156","LP","1,5",62.14
299.722005649718,291.621805555556,305.827005649718,294.337638888889,300.728672316384,289.140138888889,288,970.4,289.5,4,"RB855156","LP","1,5",62.22
298.500287717544,292.025290625946,305.213887717544,293.957373959279,301.001196808453,290.016123959279,347.4,964.8,295.1,4,"RB855156","LP","1,5",70.7
298.500287717544,292.025290625946,305.263621050877,294.14398627812,301.674287717544,289.855290625946,256.4,930.9,295.1,4,"RB855156","LP","1,5",70.61
300.475611457036,289.501634320735,302.435853881279,293.186524602867,305.914853881279,289.372846441948,170.1,1096.6,153.2,3,"SP803280","LP","1,5",90.48
300.14930389805,289.651715984463,302.196192786939,293.255924416233,305.739859453606,289.337877600625,170.1,1096.6,153.2,4,"SP835073","LP","1,5",90.53
299.986150118557,289.726756816327,302.076362239769,293.296726513297,305.652362239769,289.320393179964,170.1,1096.6,153.2,4,"SP835073","LP","1,5",90.45
299.731473790833,289.614118842052,301.713413184773,293.215027932961,305.437079851439,289.150027932961,170.1,1096.6,153.2,4,"SP835073","LP","1,5",90.51
300.014640980702,289.611060346933,302.146822798884,293.219695383588,305.617822798884,289.329317922691,170.1,1096.6,153.2,4,"SP835073","LP","1,5",90.53
300.162834648478,289.433797071394,302.164987208562,293.082663090179,306.820410406054,290.15137282897,269,993.3,153.2,3,"SP835073","LP","1,5",90.48
299.595816712143,289.458685752553,302.178872418947,293.049109994977,305.675210651537,288.679897873765,166.9,1096.6,149.5,4,"RB855536","LP","1,5",80.11
299.602436134308,289.514835509794,302.15845524196,293.072229449188,305.558799770671,288.74938096434,166.9,1096.6,149.5,4,"RB855536","LP","1,5",80.18
302.857530650673,291.362738795987,300.974790389328,292.406727149114,305.465712468855,289.612284250532,269.3,1049.7,223.2,4,"RB855536","LP","1,5",65.13
302.894791336505,291.35353807815,300.913298279468,292.389517410952,305.493882245596,289.594447169059,269.3,1049.7,223.2,4,"RB855536","LP","1,5",65.12
302.592877950779,291.360571644422,300.872931426714,292.493128462604,304.845605223506,289.515117098967,269.3,1049.7,223.2,4,"RB855536","LP","1,5",65.13
302.315710598152,291.188999732512,300.738397763927,292.309340641602,304.235256052697,289.50081791433,269.3,1049.7,223.2,4,"RB855536","LP","1,5",65.15
302.923718580344,291.138416149204,300.869030523303,292.264003270416,304.204930701556,289.329931300719,269.3,1049.7,223.2,4,"RB855536","LP","1,5",65.13
302.202938331783,291.120532338724,300.628678082228,292.25051339933,303.828392877237,289.448411126602,269.3,1049.7,223.2,4,"RB855536","LP","1,5",65.15
302.221777273688,291.028466166207,300.702704189909,292.147090726007,303.139353031264,289.399671497196,269.3,1049.7,223.2,4,"others","LP","1,5",65.1
301.949148669011,291.084937217479,300.66979038024,292.185334944751,303.798239578101,289.51402812657,269,1050,223.2,3,"others","LP","1,5",65.96
302.126899029768,290.530658068358,301.458212161081,292.641163118863,305.963868726738,289.134900492601,166.9,1113.9,248.6,4,"others","LP","1,5",86.08
302.079517636718,290.537980293693,301.355881273082,292.621162111875,305.789972182173,289.007980293693,166.9,1113.9,248.6,4,"others","LP","1,5",86.09
301.904335900054,290.597990812824,301.267669233388,292.5855665704,304.560623778842,288.711248388582,170.1,1113.9,248.6,4,"others","LP","1,5",86.09
301.937373457567,290.559946969697,301.048888609083,292.561159090909,305.268282548476,288.62721969697,166.9,1113.9,248.6,4,"others","LP","1,5",86.33
302.163196885987,292.762667496887,300.119501871324,293.755515981735,304.387136279926,291.929182648402,275.7,991.5,211.3,4,"SP813250","O","1,5",79.84
302.163196885987,292.762667496887,300.29921961326,293.858913831198,304.252287795078,291.471758405978,278.1,991.5,211.3,4,"SP813250","O","1,5",79.89
302.552385114885,292.575060271221,300.402953296703,293.696188797866,304.839203296703,291.968545119705,275.7,991.5,211.3,4,"SP813250","O","1,5",79.89
302.267916291698,292.528768173075,300.166399123321,293.408650737548,305.454582958365,292.509374233681,275.6,991.5,211.3,4,"SP813250","O","1,5",79.89
302.262238528267,292.501589679942,300.131849757496,293.378913017928,305.50951125554,292.526135134487,275.6,991.5,211.3,4,"SP813250","O","1,5",79.9
302.464173895359,292.225843667672,300.226542616262,293.247420424191,306.383567834753,292.325237607066,275.6,991.5,211.3,4,"SP813250","LP","1,5",79.9
302.320275994553,292.411818511169,300.149082812735,293.361492063307,305.675730540008,292.480000329351,278.6,988.4,211.3,4,"SP813250","LP","1,5",80.12
302.088166874222,292.248576751118,299.895212328767,293.215438921206,305.868166874222,292.339485842027,275.6,991.5,211.3,4,"SP813250","LP","1,5",79.73
302.166686056099,292.33431547583,299.967481510644,293.263875593132,305.771231510644,292.457951839466,278.6,988.4,211.3,4,"SP813250","LP","1,5",79.92
302.088166874222,292.248576751118,299.895212328767,293.215438921206,305.868166874222,292.339485842027,278.6,988.4,211.3,4,"SP813250","O","1,5",79.87
302.245205237975,292.420054200542,300.039750692521,293.312312265058,305.674296147066,292.576417836906,278.6,988.4,211.3,4,"SP813250","LP","1,5",79.84
301.932596805607,291.941505930145,300.00505419197,293.011250091983,306.307596805607,292.097415021054,278.6,988.4,211.3,4,"SP813250","LP","1,5",79.95
303.590504504505,291.237573333333,302.95106006006,292.518144761905,302.37201965602,286.559391515152,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.69
302.948738918919,291.276219462366,303.022610119308,292.533774447431,302.613814676495,286.524098250244,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.73
302.306973333333,291.314865591398,303.063865225225,292.474310035842,302.85560969697,286.488804985337,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.72
302.948738918919,291.276219462366,303.022610119308,292.533774447431,302.613814676495,286.524098250244,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.73
303.03902093399,291.193137007534,302.967250811733,292.51320009711,302.780422449142,286.434841552989,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.69
302.430153333333,291.227729936003,303.097338018018,292.494674380447,303.128713939394,286.280684481457,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.72
302.553333333333,291.140594280608,303.130810810811,292.515038725052,303.401818181818,286.072563977577,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.7
303.129302949062,291.110054552703,302.913492138251,292.495332330481,302.947030221789,286.345584855733,139.6,1191.9,186.2,3,"RB855536","LP","1,5",78.78
300.853250688705,289.370394932936,303.133048668503,290.019832162373,299.31870523416,287.028576751118,357.8,1242.5,237.6,4,"RB835054","LP","1,5",81.71
300.8488692771,289.136880550735,302.586849075079,290.131079684934,298.229323822554,287.322108157426,357.8,1242.5,237.6,4,"RB835054","LP","1,5",81.68
300.630438130021,289.191995367946,302.608579544163,290.095794069245,298.268205112398,287.131690647615,357.8,1242.5,237.6,4,"RB835054","LP","1,5",81.69
300.289789267336,289.03514987715,301.858395327943,290.082465894466,297.225061994609,286.878786240786,360.1,1240.2,237.6,4,"RB835054","LP","1,5",81.67
300.090072134528,289.375029089486,301.791708946233,290.346087677619,297.270690703513,287.563387028106,361.6,1238.7,237.6,4,"RB835054","LP","1,5",81.69
299.51630122295,289.815250336076,300.339978506345,290.682652933478,295.948119404768,288.466159426985,361.6,1238.7,237.6,4,"RB835054","LP","1,5",81.71
299.265415339378,290.092929841897,298.889927123889,291.745126811594,301.961778975741,292.223838932806,369.4,781.6,237.6,4,"RB835054","LP","1,5",81.68
300.216011636533,289.661649674156,300.919783494776,290.595402036276,296.452102545624,288.251649674155,360.1,1240.2,237.6,4,"RB835054","LP","1,5",81.67
300.31342242257,289.38921734322,300.059519379796,291.402334905889,304.755240604388,291.362853706857,327.6,849.7,237.6,4,"RB835054","LP","1,5",81.68
300.437383056773,289.044702360334,300.324201238591,291.10593872397,305.799201238591,290.999247814879,327.6,849.7,237.6,4,"RB855536","LP","1,5",81.69
300.58497684621,289.054254843517,302.024383960835,289.945163934426,298.993340482574,287.159709388972,357.8,1242.5,237.6,4,"RB835054","LP","1,5",81.7
300.780431391665,288.998477471166,301.980905699965,289.988033496536,298.555340482574,287.422113834802,357.8,1242.5,237.6,4,"RB835054","LP","1,5",81.69
300.978624786741,289.061436213243,302.238387632591,290.099639173074,298.262170241287,287.787005657386,357.8,1242.5,237.6,4,"RB835054","LP","1,5",81.46
300.949404046776,289.109360802241,300.651741709114,291.318257771938,306.060919198291,291.200875953756,327.6,849.7,237.6,4,"RB855536","LP","1,5",81.95
302.753784248796,291.275454545455,300.490128334818,290.792619047619,305.245299400311,291.425757575758,327.6,940.5,248.7,4,"RB855536","LP","1,5",79.31
300.793735717834,289.308181818182,300.340941105039,291.413333333333,308.64828117238,291.362727272727,369.4,781.6,237.6,4,"RB835054","LP","1,5",63.58
300.50348787378,289.430274189617,300.177133416825,291.573048793566,308.016215146507,291.273001462345,369.4,781.6,237.6,4,"RB835054","LP","1,5",63.57
301.555058211543,290.416002924689,299.763824445309,291.263612352299,307.847785484271,291.012366561053,364.3,825.1,211.3,4,"RB855536","LP","1,5",68.72
300.91381231893,290.689019269914,299.218309454538,291.332088152986,305.026085046203,291.404019269914,364.3,825.1,211.3,4,"RB855536","LP","1,5",68.72
301.343336266211,290.773515589014,299.562592482018,291.525541564677,304.628790811666,291.718970134468,358.3,831.2,211.3,4,"RB855536","LP","1,5",68.73
301.701362954401,290.580422748186,299.774634058798,291.46247662024,307.508635681673,291.341331839096,364.3,825.1,211.3,4,"RB855536","LP","1,5",68.72
299.288553008596,289.579331501832,301.798098463141,293.482426739927,309.159007554051,292.888573926074,366.9,817.9,152.1,3,"others","R","1,5",61.05
299.288553008596,289.579331501832,301.565933960977,293.414664835165,308.951886341929,293.050998168498,366.9,817.9,152.1,3,"others","R","1,5",61.01
298.933855591,289.671421688836,301.246368927582,293.474532799947,308.177744479889,292.985866133281,366.9,817.9,152.1,3,"others","R","1,5",60.98
299.063532449553,289.551992575167,301.414964782807,293.422159241834,308.263532449553,292.971159241834,366.9,817.9,152.1,3,"others","R","1,5",60.98
298.709718309859,289.52238292011,301.281623071764,293.365049586777,308.674263764405,293.03041322314,368.1,816.6,152.1,3,"RB72454","R","1,5",60.97
298.933855591,289.671421688836,301.246368927582,293.474532799947,308.114310136455,292.993290375705,368.1,816.6,152.1,3,"RB72454","R","1,5",60.97
298.803295454545,289.912550644567,300.620295454545,293.643883977901,306.764204545455,292.889974886992,368.1,816.6,152.1,3,"RB72454","R","1,5",60.95
299.184716739643,289.431645434759,301.372571859437,293.334978768093,307.669336798871,293.211645434759,366.9,817.9,152.1,3,"RB72454","R","1,5",60.83
299.045942695568,289.445013774105,301.121182021459,293.395489964581,307.519776028902,293.020165289256,366.9,817.9,152.1,3,"RB72454","LP","1,5",61.27
304.943010273973,292.710566586263,301.750766684229,292.710788152007,302.0232375467,288.803899919596,145,1210.4,307.3,1,"RB855536","LP","1,5",58.44
304.74698840211,292.935688668961,301.724531295018,292.907290975274,301.765626866113,288.836387775492,145,1210.4,307.3,1,"RB855536","LP","1,5",58.45
304.543587782255,293.17448563312,301.698295905807,293.112511995024,301.508016185527,288.868875631388,150.5,1208,324.5,1,"RB855536","LP","1,5",58.45
300.024719887955,289.354173405211,300.480386554622,291.761078167116,307.720830999066,294.885234011272,393.4,588.7,117.6,4,"SP813250","LP","1,5",47.56
300.298020373431,289.365729945937,300.625242595653,291.869494749496,307.426213382039,295.056629025397,393.4,588.7,117.6,4,"SP813250","LP","1,5",47.74
300.27379501385,289.632255244755,300.419128347184,292.184423076923,307.696017236073,295.068618881119,393.4,588.7,117.6,4,"SP813250","LP","1,5",47.66
300.27379501385,289.632255244755,300.419128347184,292.184423076923,307.696017236073,295.068618881119,393.4,588.7,117.6,4,"SP813250","LP","1,4",47.72
300.298020373431,289.365729945937,300.625242595653,291.869494749496,307.426213382039,295.056629025397,398.7,583.4,117.6,4,"SP813250","LP","1,5",47.73
300.024719887955,289.354173405211,300.480386554622,291.761078167116,307.720830999066,294.885234011272,393.4,588.7,117.6,4,"SP813250","LP","1,5",47.69
300.024719887955,289.354173405211,300.480386554622,291.761078167116,307.720830999066,294.885234011272,398.7,583.4,117.6,4,"SP813250","LP","1,5",47.76
300.096348049905,289.411234446539,299.703887732445,291.869346594001,308.319388990005,294.934755147266,455.8,522.2,117.6,4,"SP813250","LP","1,5",47.75
300.367387293369,289.68242983368,299.588934912417,292.116078667954,307.877778065417,295.145157106407,436.6,541.4,117.6,4,"SP813250","LP","1,5",47.72
300.241767944883,289.701454375286,299.556133024248,292.017432266311,308.32047065178,295.04690892074,455.8,522.2,117.6,4,"SP813250","LP","1,5",47.73
